building_name,detail_url,district,rent,thumbnailurl,page,agent_url,created_at,last_crawl,updated_at,num_flats,floor,estate,num_blocks,saleable_area,address,tel_qrcode,bedroom,bathroom,is_studio,estate_age,posted_days_age,has_view,has_open_view,has_sea_view,has_other_view,is_renovated,is_luxury_renovated,is_single_building,isin_school_network,has_clubhouse,is_appliances_included,is_mall_nearby,has_balcony
海濱南岸,https://www.28hse.com/rent/residential/property-1637871,紅磡,5300.0,https://i1.28hse.com/2021/03/202103201845498560439_thumb.jpg,4,,2021-03-22,1618628630.84693,2021-04-16,2470.0,unknown,海濱南岸九龍 紅磡屋苑樓齡: 13 年顯示海濱南岸屋苑的更多資料,7.0,593.0,愛景街8號https://i1.28hse.com/2021/03/20210320065100VNHrWh1K8R6c_desktop.jpg ,/assets/img/image.png,4.0,2.0,False,13.0,26.0,True,True,True,False,True,True,False,False,False,True,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1660751,紅磡,12500.0,https://i1.28hse.com/2021/04/202104162230233344775_thumb.jpg,4,https://www.28hse.com/agent/1599,2021-04-04,1618628633.3627665,2021-04-16,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,257.0,祟安街23號https://i1.28hse.com/2021/04/20210404061349QaGZEYvHmYUM_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,1.0,13.0,True,False,True,False,False,False,False,False,True,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1677050,紅磡,10500.0,https://i1.28hse.com/2021/04/202104160004024474303_thumb.jpg,4,https://www.28hse.com/agent/1599,2021-04-16,1618628637.5433307,2021-04-16,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,194.0,祟安街23號https://i1.28hse.com/2021/04/202104161203139Z7wQwPZcuPc_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,1.0,1.0,True,False,True,False,False,False,False,False,True,False,False,False
unknown,https://www.28hse.com/rent/residential/property-1677027,紅磡,9000.0,https://i1.28hse.com/2021/04/202104152326084985150_thumb.jpg,4,https://www.28hse.com/agent/1866,2021-04-15,1618628640.46839,2021-04-15,1008.0,unknown,紅磡保基大廈Poo Kee Building九龍 紅磡屋苑樓齡: 56 年,1.0,366.0,船澳街2號,/assets/img/image.png,1.0,1.0,False,56.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False
悅目,https://www.28hse.com/rent/residential/property-1676996,紅磡,18300.0,https://i1.28hse.com/2021/04/202104152308075369989_thumb.jpg,4,,2021-04-15,1618628643.7473795,2021-04-15,216.0,low,悅目九龍 紅磡座數及單位: 低層J室屋苑樓齡: 5 年顯示悅目屋苑的更多資料,1.0,423.0,利工街9號https://i1.28hse.com/2021/04/20210415111130vbNsxVRGYuBD_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,5.0,1.0,True,False,False,True,False,False,False,False,False,False,False,False
unknown,https://www.28hse.com/rent/residential/property-1602450,紅磡,8600.0,https://i1.28hse.com/2021/02/202102252227134239684_thumb.jpg,5,,2021-03-30,1618628646.7461908,2021-04-15,1008.0,low,華豐街6號6 wa fung st九龍 紅磡座數及單位: 2/F 6 wa fung st,1.0,280.0,6 wa fung st,/assets/img/image.png,2.0,1.0,False,18.0,18.0,False,False,False,False,True,True,False,False,False,False,False,False
興發大廈,https://www.28hse.com/rent/residential/property-1676879,紅磡,5500.0,https://i1.28hse.com/2021/04/202104152055097391361_thumb.jpg,5,,2021-04-15,1618628649.951987,2021-04-15,64.0,unknown,興發大廈九龍 紅磡屋苑樓齡: 56 年顯示興發大廈屋苑的更多資料,1.0,120.0,必嘉街1D-1F號，馬來街1-7號https://i1.28hse.com/2021/04/2021041508554037TrJRWF5JpE_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,56.0,2.0,False,False,False,False,True,True,True,False,False,False,False,False
聯盛大廈,https://www.28hse.com/rent/residential/property-1676880,紅磡,11000.0,https://i1.28hse.com/2021/04/202104152056087093463_thumb.jpg,5,https://www.28hse.com/agent/1120,2021-04-15,1618628652.4638937,2021-04-16,936.0,low,聯盛大廈九龍 紅磡屋苑樓齡: 49 年顯示聯盛大廈屋苑的更多資料,4.0,302.0,湖光街5號https://i1.28hse.com/2021/04/202104150857042E4R7Hz2TE5T_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,49.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False
悅目,https://www.28hse.com/rent/residential/property-1674483,紅磡,17800.0,https://i1.28hse.com/2021/04/202104141438017728357_thumb.jpg,5,https://www.28hse.com/agent/1623,2021-04-14,1618628655.645233,2021-04-15,216.0,high,悅目九龍 紅磡屋苑樓齡: 5 年顯示悅目屋苑的更多資料,1.0,430.0,利工街9號https://i1.28hse.com/2021/04/20210414023936qZ6pRndLKDsT_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False
unknown,https://www.28hse.com/rent/residential/property-1667512,紅磡,9200.0,https://i1.28hse.com/2021/04/202104091726152095028_thumb.jpg,5,https://www.28hse.com/agent/1120,2021-04-09,1618628658.2116034,2021-04-15,1008.0,unknown,漆咸道北唐樓chatham road north九龍 紅磡,1.0,255.0,漆咸道北271號,/assets/img/image.png,2.0,1.0,False,18.0,8.0,False,False,False,False,True,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1656806,紅磡,9800.0,https://i1.28hse.com/2021/04/202104131309328284100_thumb.jpg,5,https://www.28hse.com/agent/1623,2021-04-02,1618628661.465335,2021-04-16,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,197.0,祟安街23號https://i1.28hse.com/2021/04/20210402122405tPmbHUexfLuZ_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,1.0,15.0,True,False,True,True,True,True,False,False,True,False,True,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1643963,紅磡,14500.0,https://i1.28hse.com/2021/04/202104162348492019676_thumb.jpg,5,https://www.28hse.com/agent/1623,2021-03-25,1618628664.6860466,2021-04-16,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,322.0,祟安街23號https://i1.28hse.com/2021/03/202103250306583yeNYCwJyUMs_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,3.0,23.0,True,False,True,False,True,True,False,False,True,False,False,True
蕪湖居,https://www.28hse.com/rent/residential/property-1576539,紅磡,11000.0,https://i1.28hse.com/2021/02/202102021636373891464_thumb.jpg,5,https://www.28hse.com/agent/598,2021-03-21,1618628667.3632245,2021-04-15,100.0,mid,蕪湖居九龍 紅磡屋苑樓齡: 9 年顯示蕪湖居屋苑的更多資料,1.0,241.0,蕪湖街111號https://i1.28hse.com/2021/03/20210317120911AwmgJ2FBMy2h_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,9.0,27.0,False,False,False,False,False,False,True,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1525705,紅磡,22000.0,https://i1.28hse.com/2021/02/202102010340156768062_thumb.jpg,5,https://www.28hse.com/agent/1033,2021-04-15,1618628670.5245938,2021-04-15,4735.0,low,海逸豪園九龍 紅磡屋苑樓齡: 21 年顯示海逸豪園屋苑的更多資料,25.0,598.0,海逸道8號https://i1.28hse.com/2021/04/20210408054726xY43XDg8Krxa_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,21.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False
黃埔新村,https://www.28hse.com/rent/residential/property-1655856,紅磡,13200.0,https://i1.28hse.com/2021/04/202104011745284591765_thumb.jpg,5,https://www.28hse.com/agent/598,2021-04-01,1618628673.8964903,2021-04-15,2744.0,low,黃埔新村九龍 紅磡屋苑樓齡: 43 年顯示黃埔新村屋苑的更多資料,25.0,401.0,民泰街39號https://i1.28hse.com/2021/04/20210401054523es6PGmt87Nh6_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,43.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1676442,紅磡,19800.0,https://i1.28hse.com/2021/04/202104151721026953716_thumb.jpg,5,https://www.28hse.com/agent/1209,2021-04-15,1618628677.2622066,2021-04-15,4735.0,high,海逸豪園九龍 紅磡顯示海逸豪園屋苑的更多資料,25.0,538.0,海逸道8號https://i1.28hse.com/2021/04/20210415052109pQQm3XrQeDAq_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,20.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1249324,紅磡,10300.0,https://i1.28hse.com/2021/03/202103191231011585042_thumb.jpg,5,https://www.28hse.com/agent/2652,2021-04-15,1618628679.6992972,2021-04-17,1008.0,low,環海‧東岸九龍 紅磡屋苑樓齡: 2 年顯示環海‧東岸屋苑的更多資料,3.0,194.0,祟安街23號https://i1.28hse.com/2021/03/20210317125151mynNzTx4G87G_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,2.0,2.0,True,True,False,True,False,False,False,False,False,False,False,False
機利士大廈,https://www.28hse.com/rent/residential/property-1565447,紅磡,6000.0,https://i1.28hse.com/2021/04/202104151449028585901_thumb.jpg,5,https://www.28hse.com/agent/643,2021-04-07,1618628682.5949135,2021-04-15,104.0,mid,機利士大廈九龍 紅磡屋苑樓齡: 56 年顯示機利士大廈屋苑的更多資料,1.0,150.0,機利士南路37號https://i1.28hse.com/2021/03/20210317121951MhPUu4SvM3gs_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,56.0,10.0,False,False,False,False,False,False,True,False,False,False,False,False
昇御門,https://www.28hse.com/rent/residential/property-1663754,紅磡,13500.0,https://i1.28hse.com/2021/04/20210407130156995461_thumb.jpg,5,https://www.28hse.com/agent/394,2021-04-07,1618628685.9243712,2021-04-15,334.0,mid,昇御門九龍 紅磡屋苑樓齡: 8 年顯示昇御門屋苑的更多資料,2.0,300.0,漆咸道北388號https://i1.28hse.com/2021/04/202104070101521yDK4YxWnuAd_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,8.0,10.0,False,False,False,False,True,True,True,False,False,True,False,False
悅目,https://www.28hse.com/rent/residential/property-1560278,紅磡,17800.0,https://i1.28hse.com/2021/04/20210415125236955240_thumb.jpg,5,https://www.28hse.com/agent/1033,2021-03-28,1618628688.9089653,2021-04-15,216.0,high,悅目九龍 紅磡屋苑樓齡: 4 年顯示悅目屋苑的更多資料,1.0,430.0,利工街9號https://i1.28hse.com/2021/03/20210317122430HsVsfeB7gcqb_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,4.0,20.0,True,True,False,True,True,True,True,False,True,False,False,False
都會軒,https://www.28hse.com/rent/residential/property-1675746,紅磡,18000.0,https://i1.28hse.com/2021/04/202104151245162408239_thumb.jpg,6,https://www.28hse.com/agent/3162,2021-04-15,1618628692.0222766,2021-04-15,662.0,unknown,都會軒九龍 紅磡屋苑樓齡: 18 年顯示都會軒屋苑的更多資料,2.0,479.0,都會道8-9號https://i1.28hse.com/2021/04/202104151245475rbzbKtYgeNs_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,18.0,2.0,True,True,False,False,False,False,False,False,False,False,False,False
傲形,https://www.28hse.com/rent/residential/property-1675723,紅磡,12900.0,https://i1.28hse.com/2021/04/202104151235355569893_thumb.jpg,6,https://www.28hse.com/agent/1468,2021-04-15,1618628695.4565794,2021-04-15,120.0,mid,傲形九龍 紅磡屋苑樓齡: 4 年顯示傲形屋苑的更多資料,1.0,247.0,馬頭圍道200號https://i1.28hse.com/2021/04/20210415123601A1MZy6R4vtMD_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,4.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False
嘉麗閣,https://www.28hse.com/rent/residential/property-1597157,紅磡,12500.0,https://i1.28hse.com/2021/04/202104041649071326491_thumb.jpg,6,https://www.28hse.com/agent/467,2021-04-04,1618628698.123465,2021-04-15,46.0,high,嘉麗閣九龍 紅磡座數及單位: 高 層屋苑樓齡: 13 年顯示嘉麗閣屋苑的更多資料,1.0,298.0,必嘉街18號https://i1.28hse.com/2021/03/20210316114357bgRPeY5KYbHh_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,13.0,13.0,True,True,False,True,False,False,True,False,False,True,False,False
都會軒,https://www.28hse.com/rent/residential/property-1660106,紅磡,19000.0,https://i1.28hse.com/2021/04/202104041300222938817_thumb.jpg,6,https://www.28hse.com/agent/467,2021-04-04,1618628701.245502,2021-04-15,662.0,mid,都會軒九龍 紅磡屋苑樓齡: 18 年顯示都會軒屋苑的更多資料,2.0,489.0,都會道8-9號https://i1.28hse.com/2021/04/20210404010029kXZLKeXhU563_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,18.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False
大利大廈,https://www.28hse.com/rent/residential/property-1659223,紅磡,11000.0,https://i1.28hse.com/2021/04/202104032132053655274_thumb.jpg,6,https://www.28hse.com/agent/467,2021-04-03,1618628704.5611186,2021-04-15,26.0,high,大利大廈九龍 紅磡屋苑樓齡: 38 年顯示大利大廈屋苑的更多資料,1.0,276.0,寶其利街81號https://i1.28hse.com/2021/04/20210403051750kGdPuhLfAzmh_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,38.0,14.0,False,False,False,False,False,False,True,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1675601,紅磡,16500.0,https://i1.28hse.com/2021/04/202104151121121784183_thumb.jpg,6,https://www.28hse.com/agent/1209,2021-04-15,1618628708.2679276,2021-04-17,4735.0,high,海逸豪園九龍 紅磡顯示海逸豪園屋苑的更多資料,25.0,404.0,海逸道8號https://i1.28hse.com/2021/04/20210415112118wFhy29zt5Bru_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,20.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False
半島豪庭,https://www.28hse.com/rent/residential/property-1531272,紅磡,22000.0,https://i1.28hse.com/2021/04/202104022008574949841_thumb.jpg,6,https://www.28hse.com/agent/1679,2021-04-02,1618628711.6376455,2021-04-15,669.0,low,半島豪庭九龍 紅磡屋苑樓齡: 21 年顯示半島豪庭屋苑的更多資料,5.0,590.0,"紅荔道8號https://maps.googleapis.com/maps/api/staticmap?center=22.304276,114.184418&zoom=18&language=zh-HK®ion=hk&size=380x150&maptype=roadmap&markers=color:red%7Clabel:%7C22.304276,114.184418&key=AIzaSyC5AJvAzZWLSH5-cnZU78r0EMs1SE7rLkE&signature=VwBPdKqwt4T3RPnC8gvyDsIbkmI= ",/assets/img/image.png,0.0,1.0,False,21.0,15.0,False,False,False,False,False,False,False,False,False,True,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1670593,紅磡,13800.0,https://i1.28hse.com/2021/04/202104111915047643696_thumb.jpg,6,https://www.28hse.com/agent/380,2021-04-11,1618628714.2213864,2021-04-14,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,312.0,祟安街23號https://i1.28hse.com/2021/04/20210411071508jSXgAundDSGZ_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,3.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1662320,紅磡,14500.0,https://i1.28hse.com/2021/04/202104142328505312245_thumb.jpg,6,https://www.28hse.com/agent/1599,2021-04-05,1618628717.2631488,2021-04-14,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,322.0,祟安街23號https://i1.28hse.com/2021/04/20210406075415ndmepVtY4mUX_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,1.0,11.0,True,False,True,False,False,False,False,False,True,False,False,True
單幢樓房,https://www.28hse.com/rent/residential/property-1675390,紅磡,9900.0,https://i1.28hse.com/2021/04/20210414213154535456_thumb.jpg,6,https://www.28hse.com/agent/719,2021-04-14,1618628720.422608,2021-04-14,1008.0,low,單幢樓房九龍 紅磡,1.0,310.0,單幢樓房https://i1.28hse.com/2021/04/20210414093259vN8TufQRpg26_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,18.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False
昇御門,https://www.28hse.com/rent/residential/property-1564392,紅磡,24000.0,https://i1.28hse.com/2021/03/202103111517557237534_thumb.jpg,6,https://www.28hse.com/agent/1033,2021-03-28,1618628723.7713823,2021-04-14,334.0,mid,昇御門九龍 紅磡顯示昇御門屋苑的更多資料,2.0,610.0,漆咸道北388號https://i1.28hse.com/2021/03/20210317122046vAqtEYcJzn6L_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,18.0,20.0,True,True,False,True,True,True,False,False,True,True,False,True
昇御門,https://www.28hse.com/rent/residential/property-1564239,紅磡,21000.0,https://i1.28hse.com/2021/02/202102010643285096215_thumb.jpg,6,https://www.28hse.com/agent/1033,2021-03-28,1618628727.0063813,2021-04-14,334.0,mid,昇御門九龍 紅磡顯示昇御門屋苑的更多資料,2.0,610.0,漆咸道北388號https://i1.28hse.com/2021/03/2021031712205456DVwe7kUazT_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,18.0,20.0,True,True,False,False,True,True,False,False,True,False,False,True
環海‧東岸,https://www.28hse.com/rent/residential/property-1529804,紅磡,10500.0,https://i1.28hse.com/2021/03/202103171351071812861_thumb.jpg,6,https://www.28hse.com/agent/1033,2021-03-28,1618628730.2124126,2021-04-14,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,197.0,祟安街23號https://i1.28hse.com/2021/03/20210317123646ZeyABfbruNmg_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,3.0,20.0,True,True,True,False,True,True,False,False,True,False,True,True
環海‧東岸,https://www.28hse.com/rent/residential/property-1546752,紅磡,17500.0,https://i1.28hse.com/2021/03/202103241908554652506_thumb.jpg,6,https://www.28hse.com/agent/1033,2021-03-24,1618628733.5305686,2021-04-14,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 2 年顯示環海‧東岸屋苑的更多資料,3.0,352.0,祟安街23號https://i1.28hse.com/2021/03/202103171234266tJt3mv86kSC_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,2.0,24.0,True,True,True,False,True,True,False,False,True,False,True,True
昇御門,https://www.28hse.com/rent/residential/property-1560285,紅磡,53000.0,https://i1.28hse.com/2021/02/202102010546363423694_thumb.jpg,6,https://www.28hse.com/agent/1033,2021-03-24,1618628736.091274,2021-04-14,334.0,high,昇御門九龍 紅磡顯示昇御門屋苑的更多資料,2.0,1571.0,漆咸道北388號https://i1.28hse.com/2021/03/20210317122430KcTwVRTHBmdf_desktop.jpg ,/assets/img/image.png,5.0,3.0,False,18.0,24.0,True,True,False,True,True,True,False,True,True,False,False,True
單幢樓房,https://www.28hse.com/rent/residential/property-1653493,紅磡,14000.0,https://i1.28hse.com/2021/03/202103311315126236570_thumb.jpg,7,https://www.28hse.com/agent/719,2021-03-31,1618628738.619208,2021-04-14,1008.0,high,單幢樓房九龍 紅磡,1.0,435.0,單幢樓房https://i1.28hse.com/2021/03/20210331011507F3wMj7h2VZWD_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,18.0,17.0,False,False,False,False,False,False,True,False,False,False,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1662943,紅磡,17800.0,https://i1.28hse.com/2021/04/202104061706038442677_thumb.jpg,7,https://www.28hse.com/agent/796,2021-04-06,1618628741.7044625,2021-04-14,2470.0,high,海濱南岸九龍 紅磡屋苑樓齡: 13 年顯示海濱南岸屋苑的更多資料,7.0,462.0,愛景街8號https://i1.28hse.com/2021/04/20210406050635VKLBx9PV9mjY_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,13.0,11.0,True,True,True,False,False,False,False,False,False,False,False,False
